2023-04-18 10:23:19.754 INFO  --- [Version.java:21][background-preinit] - HV000001: Hibernate Validator 6.2.4.Final
2023-04-18 10:23:27.187 INFO  --- [LoggerUtils.java:60][main] - [a10ca3f8-306a-494a-bbbd-a07bdd428394_config-0] Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$$Lambda$373/1202929159
2023-04-18 10:23:27.884 WARN  --- [NacosPropertySourceBuilder.java:87][main] - Ignore the empty nacos configuration and get it based on dataId[cloud-eb-oec-application-fm] & group[DEFAULT_GROUP]
2023-04-18 10:23:27.928 WARN  --- [NacosPropertySourceBuilder.java:87][main] - Ignore the empty nacos configuration and get it based on dataId[cloud-eb-oec-application-fm.yaml] & group[DEFAULT_GROUP]
2023-04-18 10:23:27.972 WARN  --- [NacosPropertySourceBuilder.java:87][main] - Ignore the empty nacos configuration and get it based on dataId[cloud-eb-oec-application-fm-dev.yaml] & group[DEFAULT_GROUP]
2023-04-18 10:23:27.973 INFO  --- [PropertySourceBootstrapConfiguration.java:109][main] - Located property source: [BootstrapPropertySource {name='bootstrapProperties-cloud-eb-oec-application-fm-dev.yaml,DEFAULT_GROUP'}, BootstrapPropertySource {name='bootstrapProperties-cloud-eb-oec-application-fm.yaml,DEFAULT_GROUP'}, BootstrapPropertySource {name='bootstrapProperties-cloud-eb-oec-application-fm,DEFAULT_GROUP'}, BootstrapPropertySource {name='bootstrapProperties-oec-cloud-mybatis.yml,DEV_GROUP'}, BootstrapPropertySource {name='bootstrapProperties-oec-cloud-sentinel.yml,DEV_GROUP'}, BootstrapPropertySource {name='bootstrapProperties-oec-cloud-feign.yml,DEV_GROUP'}, BootstrapPropertySource {name='bootstrapProperties-oec-cloud-seata.yml,DEV_GROUP'}, BootstrapPropertySource {name='bootstrapProperties-oec-cloud-common.yml,DEV_GROUP'}]
2023-04-18 10:23:28.027 INFO  --- [SpringApplication.java:651][main] - The following 1 profile is active: "dev"
2023-04-18 10:23:32.297 INFO  --- [RepositoryConfigurationDelegate.java:262][main] - Multiple Spring Data modules found, entering strict repository configuration mode
2023-04-18 10:23:32.306 INFO  --- [RepositoryConfigurationDelegate.java:132][main] - Bootstrapping Spring Data Redis repositories in DEFAULT mode.
2023-04-18 10:23:32.525 INFO  --- [RepositoryConfigurationDelegate.java:201][main] - Finished Spring Data repository scanning in 175 ms. Found 0 Redis repository interfaces.
2023-04-18 10:23:33.008 INFO  --- [LogAccessor.java:292][main] - No bean named 'errorChannel' has been explicitly defined. Therefore, a default PublishSubscribeChannel will be created.
2023-04-18 10:23:33.045 INFO  --- [LogAccessor.java:292][main] - No bean named 'integrationHeaderChannelRegistry' has been explicitly defined. Therefore, a default DefaultHeaderChannelRegistry will be created.
2023-04-18 10:23:33.463 INFO  --- [GenericScope.java:283][main] - BeanFactory id=16b625de-617b-3a78-9ee8-17611591ee31
2023-04-18 10:23:33.633 INFO  --- [PostProcessorRegistrationDelegate.java:376][main] - Bean 'shiroConfiguration' of type [com.geeke.config.shiro.ShiroConfiguration$$EnhancerBySpringCGLIB$$95acb271] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2023-04-18 10:23:33.857 INFO  --- [PostProcessorRegistrationDelegate.java:376][main] - Bean 'realm' of type [com.geeke.config.shiro.UserRealm] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2023-04-18 10:23:33.871 INFO  --- [PostProcessorRegistrationDelegate.java:376][main] - Bean 'redisConfig' of type [com.geeke.config.cache.RedisConfig$$EnhancerBySpringCGLIB$$60d2607c] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2023-04-18 10:23:33.885 INFO  --- [PostProcessorRegistrationDelegate.java:376][main] - Bean 'redisManager' of type [org.crazycake.shiro.RedisManager] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2023-04-18 10:23:33.898 INFO  --- [PostProcessorRegistrationDelegate.java:376][main] - Bean 'redisSessionDAO' of type [org.crazycake.shiro.RedisSessionDAO] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2023-04-18 10:23:33.920 INFO  --- [PostProcessorRegistrationDelegate.java:376][main] - Bean 'jwtUtils' of type [com.geeke.utils.JwtUtils] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2023-04-18 10:23:33.921 INFO  --- [PostProcessorRegistrationDelegate.java:376][main] - Bean 'sessionManager' of type [com.geeke.config.shiro.StatelessSessionManager] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2023-04-18 10:23:33.928 INFO  --- [PostProcessorRegistrationDelegate.java:376][main] - Bean 'redisCacheManager' of type [org.crazycake.shiro.RedisCacheManager] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2023-04-18 10:23:35.025 INFO  --- [ShiroConfiguration.java:180][main] - Use the customer StatelessSessionManager in SecurityManager
2023-04-18 10:23:35.027 INFO  --- [ShiroConfiguration.java:182][main] - Use the RedisCacheManager in SecurityManager
2023-04-18 10:23:35.032 INFO  --- [PostProcessorRegistrationDelegate.java:376][main] - Bean 'securityManager' of type [org.apache.shiro.web.mgt.DefaultWebSecurityManager] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2023-04-18 10:23:35.079 INFO  --- [PostProcessorRegistrationDelegate.java:376][main] - Bean 'io.seata.spring.boot.autoconfigure.SeataCoreAutoConfiguration' of type [io.seata.spring.boot.autoconfigure.SeataCoreAutoConfiguration] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2023-04-18 10:23:35.080 INFO  --- [PostProcessorRegistrationDelegate.java:376][main] - Bean 'springApplicationContextProvider' of type [io.seata.spring.boot.autoconfigure.provider.SpringApplicationContextProvider] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2023-04-18 10:23:35.081 INFO  --- [PostProcessorRegistrationDelegate.java:376][main] - Bean 'io.seata.spring.boot.autoconfigure.SeataAutoConfiguration' of type [io.seata.spring.boot.autoconfigure.SeataAutoConfiguration] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2023-04-18 10:23:35.172 INFO  --- [PostProcessorRegistrationDelegate.java:376][main] - Bean 'failureHandler' of type [io.seata.tm.api.DefaultFailureHandlerImpl] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2023-04-18 10:23:35.184 INFO  --- [PostProcessorRegistrationDelegate.java:376][main] - Bean 'org.springframework.cloud.stream.config.BindersHealthIndicatorAutoConfiguration' of type [org.springframework.cloud.stream.config.BindersHealthIndicatorAutoConfiguration] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2023-04-18 10:23:35.190 INFO  --- [PostProcessorRegistrationDelegate.java:376][main] - Bean 'bindersHealthContributor' of type [org.springframework.cloud.stream.config.BindersHealthIndicatorAutoConfiguration$BindersHealthContributor] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2023-04-18 10:23:35.192 INFO  --- [PostProcessorRegistrationDelegate.java:376][main] - Bean 'bindersHealthIndicatorListener' of type [org.springframework.cloud.stream.config.BindersHealthIndicatorAutoConfiguration$BindersHealthIndicatorListener] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2023-04-18 10:23:35.196 INFO  --- [PostProcessorRegistrationDelegate.java:376][main] - Bean 'com.alibaba.cloud.stream.binder.rocketmq.autoconfigurate.ExtendedBindingHandlerMappingsProviderConfiguration' of type [com.alibaba.cloud.stream.binder.rocketmq.autoconfigurate.ExtendedBindingHandlerMappingsProviderConfiguration$$EnhancerBySpringCGLIB$$79f56fed] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2023-04-18 10:23:35.201 INFO  --- [PostProcessorRegistrationDelegate.java:376][main] - Bean 'rocketExtendedPropertiesDefaultMappingsProvider' of type [com.alibaba.cloud.stream.binder.rocketmq.autoconfigurate.ExtendedBindingHandlerMappingsProviderConfiguration$$Lambda$536/145583401] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2023-04-18 10:23:35.203 INFO  --- [PostProcessorRegistrationDelegate.java:376][main] - Bean 'BindingHandlerAdvise' of type [org.springframework.cloud.stream.config.BindingHandlerAdvise] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2023-04-18 10:23:35.204 INFO  --- [PostProcessorRegistrationDelegate.java:376][main] - Bean 'org.springframework.cloud.commons.config.CommonsConfigAutoConfiguration' of type [org.springframework.cloud.commons.config.CommonsConfigAutoConfiguration] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2023-04-18 10:23:35.207 INFO  --- [PostProcessorRegistrationDelegate.java:376][main] - Bean 'org.springframework.cloud.client.loadbalancer.LoadBalancerDefaultMappingsProviderAutoConfiguration' of type [org.springframework.cloud.client.loadbalancer.LoadBalancerDefaultMappingsProviderAutoConfiguration] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2023-04-18 10:23:35.209 INFO  --- [PostProcessorRegistrationDelegate.java:376][main] - Bean 'loadBalancerClientsDefaultsMappingsProvider' of type [org.springframework.cloud.client.loadbalancer.LoadBalancerDefaultMappingsProviderAutoConfiguration$$Lambda$537/349508554] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2023-04-18 10:23:35.211 INFO  --- [PostProcessorRegistrationDelegate.java:376][main] - Bean 'defaultsBindHandlerAdvisor' of type [org.springframework.cloud.commons.config.DefaultsBindHandlerAdvisor] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2023-04-18 10:23:35.223 INFO  --- [PostProcessorRegistrationDelegate.java:376][main] - Bean 'spelConverter' of type [org.springframework.cloud.stream.config.SpelExpressionConverterConfiguration$SpelConverter] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2023-04-18 10:23:35.233 INFO  --- [PostProcessorRegistrationDelegate.java:376][main] - Bean 'springCloudAlibabaConfiguration' of type [io.seata.spring.boot.autoconfigure.properties.SpringCloudAlibabaConfiguration] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2023-04-18 10:23:35.239 INFO  --- [PostProcessorRegistrationDelegate.java:376][main] - Bean 'seataProperties' of type [io.seata.spring.boot.autoconfigure.properties.SeataProperties] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2023-04-18 10:23:35.249 INFO  --- [SeataAutoConfiguration.java:63][main] - Automatically configure Seata
2023-04-18 10:23:35.374 INFO  --- [ConfigurationFactory.java:69][main] - load Configuration from :Spring Configuration
2023-04-18 10:23:35.394 INFO  --- [NacosConfiguration.java:232][main] - Nacos check auth with userName/password.
2023-04-18 10:23:35.636 INFO  --- [RpcClientFactory.java:80][main] - [RpcClientFactory] create a new rpc client of 209f5f7a-e709-4790-bb53-a17e5f3fdc10_config-0
2023-04-18 10:23:35.636 INFO  --- [LoggerUtils.java:60][main] - [209f5f7a-e709-4790-bb53-a17e5f3fdc10_config-0] RpcClient init label, labels = {module=config, Vipserver-Tag=null, source=sdk, Amory-Tag=null, Location-Tag=null, taskId=0, AppName=unknown}
2023-04-18 10:23:35.637 INFO  --- [LoggerUtils.java:60][main] - [209f5f7a-e709-4790-bb53-a17e5f3fdc10_config-0] Register server push request handler:com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$$Lambda$363/954723689
2023-04-18 10:23:35.637 INFO  --- [LoggerUtils.java:60][main] - [209f5f7a-e709-4790-bb53-a17e5f3fdc10_config-0] Register server push request handler:com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$$Lambda$364/8415638
2023-04-18 10:23:35.638 INFO  --- [LoggerUtils.java:60][main] - [209f5f7a-e709-4790-bb53-a17e5f3fdc10_config-0] Registry connection listener to current client:com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$1
2023-04-18 10:23:35.638 INFO  --- [LoggerUtils.java:60][main] - [209f5f7a-e709-4790-bb53-a17e5f3fdc10_config-0] RpcClient init, ServerListFactory = com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$2
2023-04-18 10:23:35.639 INFO  --- [LoggerUtils.java:60][main] - [209f5f7a-e709-4790-bb53-a17e5f3fdc10_config-0] Try to connect to server on start up, server: {serverIp = '61.172.179.56', server main port = 8848}
2023-04-18 10:23:35.862 INFO  --- [LoggerUtils.java:60][main] - [209f5f7a-e709-4790-bb53-a17e5f3fdc10_config-0] Success to connect to server [61.172.179.56:8848] on start up, connectionId = 1681784615181_221.237.228.200_63430
2023-04-18 10:23:35.862 INFO  --- [LoggerUtils.java:60][main] - [209f5f7a-e709-4790-bb53-a17e5f3fdc10_config-0] Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$ConnectResetRequestHandler
2023-04-18 10:23:35.862 INFO  --- [LoggerUtils.java:60][com.alibaba.nacos.client.remote.worker] - [209f5f7a-e709-4790-bb53-a17e5f3fdc10_config-0] Notify connected event to listeners.
2023-04-18 10:23:35.863 INFO  --- [LoggerUtils.java:60][main] - [209f5f7a-e709-4790-bb53-a17e5f3fdc10_config-0] Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$$Lambda$373/1202929159
2023-04-18 10:23:36.147 INFO  --- [GlobalTransactionScanner.java:208][main] - Initializing Global Transaction Clients ... 
2023-04-18 10:23:37.029 INFO  --- [NettyClientBootstrap.java:147][main] - NettyClientBootstrap has started
2023-04-18 10:23:37.270 INFO  --- [RpcClientFactory.java:80][main] - [RpcClientFactory] create a new rpc client of b1a8eeb0-b2f1-4349-a2e1-0fe0640c1b11
2023-04-18 10:23:37.271 INFO  --- [LoggerUtils.java:60][main] - [b1a8eeb0-b2f1-4349-a2e1-0fe0640c1b11] RpcClient init label, labels = {module=naming, source=sdk}
2023-04-18 10:23:37.275 INFO  --- [LoggerUtils.java:60][main] - [b1a8eeb0-b2f1-4349-a2e1-0fe0640c1b11] RpcClient init, ServerListFactory = com.alibaba.nacos.client.naming.core.ServerListManager
2023-04-18 10:23:37.275 INFO  --- [LoggerUtils.java:60][main] - [b1a8eeb0-b2f1-4349-a2e1-0fe0640c1b11] Registry connection listener to current client:com.alibaba.nacos.client.naming.remote.gprc.redo.NamingGrpcRedoService
2023-04-18 10:23:37.276 INFO  --- [LoggerUtils.java:60][main] - [b1a8eeb0-b2f1-4349-a2e1-0fe0640c1b11] Register server push request handler:com.alibaba.nacos.client.naming.remote.gprc.NamingPushRequestHandler
2023-04-18 10:23:37.278 INFO  --- [LoggerUtils.java:60][main] - [b1a8eeb0-b2f1-4349-a2e1-0fe0640c1b11] Try to connect to server on start up, server: {serverIp = '61.172.179.56', server main port = 8848}
2023-04-18 10:23:37.518 INFO  --- [LoggerUtils.java:60][main] - [b1a8eeb0-b2f1-4349-a2e1-0fe0640c1b11] Success to connect to server [61.172.179.56:8848] on start up, connectionId = 1681784616856_221.237.228.200_63433
2023-04-18 10:23:37.518 INFO  --- [LoggerUtils.java:60][main] - [b1a8eeb0-b2f1-4349-a2e1-0fe0640c1b11] Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$ConnectResetRequestHandler
2023-04-18 10:23:37.518 INFO  --- [LoggerUtils.java:60][com.alibaba.nacos.client.remote.worker] - [b1a8eeb0-b2f1-4349-a2e1-0fe0640c1b11] Notify connected event to listeners.
2023-04-18 10:23:37.518 INFO  --- [LoggerUtils.java:60][main] - [b1a8eeb0-b2f1-4349-a2e1-0fe0640c1b11] Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$$Lambda$373/1202929159
2023-04-18 10:23:38.128 INFO  --- [NettyClientChannelManager.java:108][main] - will connect to 61.172.179.56:8091
2023-04-18 10:23:38.168 INFO  --- [LoggerUtils.java:60][nacos-grpc-client-executor-5] - [b1a8eeb0-b2f1-4349-a2e1-0fe0640c1b11] Receive server push request, request = NotifySubscriberRequest, requestId = 2563
2023-04-18 10:23:38.169 INFO  --- [LoggerUtils.java:60][nacos-grpc-client-executor-5] - [b1a8eeb0-b2f1-4349-a2e1-0fe0640c1b11] Ack server push request, request = NotifySubscriberRequest, requestId = 2563
2023-04-18 10:23:38.829 INFO  --- [NettyPoolableFactory.java:56][main] - NettyPool create channel to transactionRole:TMROLE,address:61.172.179.56:8091,msg:< RegisterTMRequest{applicationId='cloud-eb-oec-application-fm', transactionServiceGroup='oec-tx-dev-group'} >
2023-04-18 10:23:40.547 INFO  --- [TmNettyRemotingClient.java:224][main] - register TM success. client version:1.5.2, server version:1.5.2,channel:[id: 0xe6b9eec3, L:/10.43.197.71:63436 - R:/61.172.179.56:8091]
2023-04-18 10:23:40.566 INFO  --- [NettyPoolableFactory.java:81][main] - register success, cost 254 ms, version:1.5.2,role:TMROLE,channel:[id: 0xe6b9eec3, L:/10.43.197.71:63436 - R:/61.172.179.56:8091]
2023-04-18 10:23:40.568 INFO  --- [GlobalTransactionScanner.java:222][main] - Transaction Manager Client is initialized. applicationId[cloud-eb-oec-application-fm] txServiceGroup[oec-tx-dev-group]
2023-04-18 10:23:40.729 INFO  --- [AsyncWorker.java:73][main] - Async Commit Buffer Limit: 10000
2023-04-18 10:23:40.730 INFO  --- [ResourceManagerXA.java:60][main] - ResourceManagerXA init ...
2023-04-18 10:23:40.748 INFO  --- [NettyClientBootstrap.java:147][main] - NettyClientBootstrap has started
2023-04-18 10:23:40.748 INFO  --- [GlobalTransactionScanner.java:227][main] - Resource Manager is initialized. applicationId[cloud-eb-oec-application-fm] txServiceGroup[oec-tx-dev-group]
2023-04-18 10:23:40.749 INFO  --- [GlobalTransactionScanner.java:231][main] - Global Transaction Clients are initialized. 
2023-04-18 10:23:41.204 INFO  --- [PostProcessorRegistrationDelegate.java:376][main] - Bean 'spring.datasource.dynamic-com.baomidou.dynamic.datasource.spring.boot.autoconfigure.DynamicDataSourceProperties' of type [com.baomidou.dynamic.datasource.spring.boot.autoconfigure.DynamicDataSourceProperties] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2023-04-18 10:23:41.217 INFO  --- [PostProcessorRegistrationDelegate.java:376][main] - Bean 'com.baomidou.dynamic.datasource.spring.boot.autoconfigure.DynamicDataSourceAutoConfiguration' of type [com.baomidou.dynamic.datasource.spring.boot.autoconfigure.DynamicDataSourceAutoConfiguration$$EnhancerBySpringCGLIB$$8af4e029] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2023-04-18 10:23:41.226 INFO  --- [PostProcessorRegistrationDelegate.java:376][main] - Bean 'myBatisConfig' of type [com.geeke.config.datasource.MyBatisConfig$$EnhancerBySpringCGLIB$$66cdcbb] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2023-04-18 10:23:41.242 INFO  --- [PostProcessorRegistrationDelegate.java:376][main] - Bean 'dsProcessor' of type [com.baomidou.dynamic.datasource.processor.DsHeaderProcessor] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2023-04-18 10:23:41.343 INFO  --- [PostProcessorRegistrationDelegate.java:376][main] - Bean 'integrationChannelResolver' of type [org.springframework.integration.support.channel.BeanFactoryChannelResolver] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2023-04-18 10:23:41.369 INFO  --- [PostProcessorRegistrationDelegate.java:376][main] - Bean 'com.alibaba.cloud.seata.feign.SeataFeignClientAutoConfiguration$FeignBeanPostProcessorConfiguration' of type [com.alibaba.cloud.seata.feign.SeataFeignClientAutoConfiguration$FeignBeanPostProcessorConfiguration] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2023-04-18 10:23:41.373 INFO  --- [PostProcessorRegistrationDelegate.java:376][main] - Bean 'seataFeignObjectWrapper' of type [com.alibaba.cloud.seata.feign.SeataFeignObjectWrapper] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2023-04-18 10:23:41.411 INFO  --- [PostProcessorRegistrationDelegate.java:376][main] - Bean 'org.springframework.integration.config.IntegrationManagementConfiguration' of type [org.springframework.integration.config.IntegrationManagementConfiguration] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2023-04-18 10:23:41.424 INFO  --- [PostProcessorRegistrationDelegate.java:376][main] - Bean 'org.springframework.boot.autoconfigure.integration.IntegrationAutoConfiguration$IntegrationJmxConfiguration' of type [org.springframework.boot.autoconfigure.integration.IntegrationAutoConfiguration$IntegrationJmxConfiguration] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2023-04-18 10:23:41.450 INFO  --- [PostProcessorRegistrationDelegate.java:376][main] - Bean 'org.springframework.boot.autoconfigure.jmx.JmxAutoConfiguration' of type [org.springframework.boot.autoconfigure.jmx.JmxAutoConfiguration] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2023-04-18 10:23:41.466 INFO  --- [PostProcessorRegistrationDelegate.java:376][main] - Bean 'mbeanServer' of type [com.sun.jmx.mbeanserver.JmxMBeanServer] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2023-04-18 10:23:42.267 INFO  --- [TomcatWebServer.java:108][main] - Tomcat initialized with port(s): 5000 (http)
2023-04-18 10:23:42.269 INFO  --- [DirectJDKLog.java:173][main] - An older version [1.2.23] of the Apache Tomcat Native library is installed, while Tomcat recommends a minimum version of [1.2.30]
2023-04-18 10:23:42.269 INFO  --- [DirectJDKLog.java:173][main] - Loaded Apache Tomcat Native library [1.2.23] using APR version [1.7.0].
2023-04-18 10:23:42.269 INFO  --- [DirectJDKLog.java:173][main] - APR capabilities: IPv6 [true], sendfile [true], accept filters [false], random [true], UDS [false].
2023-04-18 10:23:42.270 INFO  --- [DirectJDKLog.java:173][main] - APR/OpenSSL configuration: useAprConnector [false], useOpenSSL [true]
2023-04-18 10:23:42.290 INFO  --- [DirectJDKLog.java:173][main] - OpenSSL successfully initialized [OpenSSL 1.1.1c  28 May 2019]
2023-04-18 10:23:42.313 INFO  --- [DirectJDKLog.java:173][main] - Initializing ProtocolHandler ["http-nio-5000"]
2023-04-18 10:23:42.314 INFO  --- [DirectJDKLog.java:173][main] - Starting service [Tomcat]
2023-04-18 10:23:42.315 INFO  --- [DirectJDKLog.java:173][main] - Starting Servlet engine: [Apache Tomcat/9.0.65]
2023-04-18 10:23:42.493 INFO  --- [DirectJDKLog.java:173][main] - Initializing Spring embedded WebApplicationContext
2023-04-18 10:23:42.493 INFO  --- [ServletWebServerApplicationContext.java:290][main] - Root WebApplicationContext: initialization completed in 14407 ms
2023-04-18 10:23:42.565 INFO  --- [CamundaJerseyResourceConfig.java:38][main] - Configuring camunda rest api.
2023-04-18 10:23:42.635 INFO  --- [CamundaJerseyResourceConfig.java:44][main] - Finished configuring camunda rest api.
2023-04-18 10:23:43.806 INFO  --- [MyBatisConfig.java:37][main] - 使用JDBC从数据库加载数据源,sql语句为:SELECT tenant_id,driver,url,username,password FROM sys_datasource WHERE application_name = ? AND deleted = 0
2023-04-18 10:23:43.807 INFO  --- [MyBatisConfig.java:38][main] - 使用JDBC从数据库加载数据源,参数为:cloud-eb-oec-application-fm
2023-04-18 10:23:43.950 INFO  --- [DynamicRoutingDataSource.java:252][main] - dynamic-datasource detect ALIBABA SEATA and enabled it
2023-04-18 10:23:43.983 INFO  --- [HikariDataSource.java:80][main] - master - Starting...
2023-04-18 10:23:43.992 WARN  --- [DriverDataSource.java:70][main] - Registered driver with driverClassName=com.mysql.jdbc.Driver was not found, trying direct instantiation.
2023-04-18 10:23:44.963 INFO  --- [HikariDataSource.java:82][main] - master - Start completed.
2023-04-18 10:23:45.046 INFO  --- [NettyClientChannelManager.java:108][main] - will connect to 61.172.179.56:8091
2023-04-18 10:23:45.047 INFO  --- [RmNettyRemotingClient.java:276][main] - RM will register :jdbc:mysql://61.172.179.56:3306/application_fm
2023-04-18 10:23:45.049 INFO  --- [NettyPoolableFactory.java:56][main] - NettyPool create channel to transactionRole:RMROLE,address:61.172.179.56:8091,msg:< RegisterRMRequest{resourceIds='jdbc:mysql://61.172.179.56:3306/application_fm', applicationId='cloud-eb-oec-application-fm', transactionServiceGroup='oec-tx-dev-group'} >
